timestamp,cycle,object_id,label,value,unit,in_alarm,error
2026-03-03T00:26:29.484418,10,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:26:29.484418,10,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:26:29.484418,10,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:26:29.484418,10,"binary-value,0",Heater,inactive,,False,
2026-03-03T00:26:29.484418,10,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:26:29.484418,10,"multi-state-value,0",State,2,,False,
2026-03-03T00:26:29.484418,10,"multi-state-value,1",Vent Level,1,,False,
2026-03-03T00:26:58.067419,1,"analog-input,0",T Indoor,20.600000381469727,°C,False,
2026-03-03T00:26:58.067419,1,"analog-input,1",T Water,37.79999923706055,°C,False,
2026-03-03T00:26:58.067419,1,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:26:58.067419,1,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:26:58.067419,1,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:26:58.067419,1,"analog-value,2",Setpoint 2,19.0,°C,False,
2026-03-03T00:26:58.067419,1,"analog-value,3",Setpoint 3,17.0,°C,False,
2026-03-03T00:26:58.067419,1,"binary-value,0",Heater,active,,False,
2026-03-03T00:26:58.067419,1,"binary-value,1",Chiller,inactive,,False,
2026-03-03T00:26:58.067419,1,"multi-state-value,0",State,2,,False,
2026-03-03T00:26:58.067419,1,"multi-state-value,1",Vent Level,3,,False,
2026-03-03T00:27:00.080594,2,"analog-input,0",T Indoor,21.100000381469727,°C,False,
2026-03-03T00:27:00.080594,2,"analog-input,1",T Water,37.20000076293945,°C,False,
2026-03-03T00:27:00.080594,2,"analog-input,2",T Outdoor,12.0,°C,False,
2026-03-03T00:27:00.080594,2,"analog-value,0",T Set,21.0,°C,False,
2026-03-03T00:27:00.080594,2,"analog-value,1",Setpoint 1,21.0,°C,False,
2026-03-03T00:27:00.080594,2,"analog-value,2",Setpoint 2,19.0,°C,False,
